,joy,hate,love,sorrow,anxiety,surprise,anger,expect
脏活  ,0,0,0,0,1,0,0,0
累活  ,0,0,0,0,1,0,0,0
三从四德  ,0,0,1,0,0,0,0,0
听从  ,0,0,1,0,0,0,0,1
服从  ,1,0,1,0,0,0,0,0
随从  ,0,0,1,0,0,0,0,0
不可言传  ,0,0,1,0,0,0,0,0
失色  ,0,0,0,1,0,0,0,0
红日  ,0,0,1,0,0,0,0,0
祈愿  ,0,0,0,0,0,0,0,1
太平  ,1,0,1,0,0,0,0,0
圆润  ,0,0,1,0,0,0,0,0
暴雨  ,0,1,0,0,0,0,0,0
吞没  ,0,0,0,1,0,0,0,0
猛兽  ,0,1,0,0,1,1,0,0
美观  ,0,0,1,0,0,0,0,0
晚点  ,0,1,0,0,1,0,0,0
蒸发  ,0,0,0,1,0,0,0,0
诚惶诚恐  ,0,0,0,0,1,0,0,0
杂七杂八  ,0,0,0,0,1,0,0,0
愣头愣脑  ,0,1,0,0,0,0,0,0
相撞  ,0,0,0,1,0,0,0,0
刺杀  ,0,1,0,1,0,0,0,0
撞伤  ,0,0,0,1,0,0,0,0
犯人  ,0,1,0,0,0,0,1,0
刺入  ,0,0,0,1,0,0,0,0
伤势  ,0,0,0,1,0,0,0,0
制伏  ,1,0,0,0,0,0,0,0
逮捕  ,0,1,0,0,0,0,0,0
凶残  ,0,1,0,0,1,0,0,0
置疑  ,0,0,0,0,1,0,0,0
孤独症  ,0,0,0,1,0,0,0,0
欢迎您  ,0,0,1,0,0,0,0,0
苦于  ,0,0,0,0,1,0,0,0
塞车  ,0,1,0,0,1,0,0,0
水泻  ,0,1,0,0,0,0,0,0
荟萃  ,0,0,1,0,0,0,0,0
书香  ,0,0,1,0,0,0,0,0
言犹在耳  ,0,0,1,0,0,0,0,0
畅销书  ,0,0,1,0,0,0,0,0
琳琅满目  ,0,0,1,0,0,0,0,0
一览  ,1,0,1,0,0,0,0,0
敞亮  ,0,0,1,0,0,0,0,0
醒目  ,0,0,1,0,0,0,0,0
不难  ,1,0,1,0,1,0,0,0
盛名  ,0,0,1,0,0,0,0,0
云集  ,0,0,1,0,0,0,0,0
小憩  ,1,0,1,0,0,0,0,0
怡然自得  ,1,0,1,0,0,0,0,0
魔幻  ,0,0,1,0,0,0,0,0
文化大革命  ,0,1,0,0,0,0,0,0
萧疏  ,0,0,0,1,0,0,0,0
喟叹  ,0,0,0,0,1,0,0,0
不谙  ,0,1,0,0,0,0,0,0
乐不可支  ,1,0,0,0,0,0,0,0
修身  ,0,0,1,0,0,0,0,0
率领  ,0,0,1,0,0,0,0,0
以柔克刚  ,0,0,1,0,0,0,0,0
来吧  ,1,0,0,0,0,0,0,1
营造  ,1,0,1,0,0,0,0,1
迎娶  ,1,0,0,0,0,0,0,0
新娘  ,0,0,1,0,0,0,0,0
婚典  ,1,0,0,0,0,0,0,0
好比  ,1,0,0,0,0,0,0,0
身着  ,1,0,0,0,0,0,0,0
齐鸣  ,1,0,0,0,0,0,0,0
沉浸在  ,1,0,0,0,0,0,0,0
梦境  ,1,0,1,0,0,0,0,0
畅饮  ,1,0,0,0,0,0,0,0
高奏  ,1,0,0,0,0,0,0,0
神州  ,0,0,1,0,0,0,0,0
馆庆  ,1,0,0,0,0,0,0,0
阔气  ,1,0,1,0,0,0,0,0
门可罗雀  ,0,0,0,1,0,0,0,0
强震  ,0,0,0,1,1,0,0,0
居首位  ,0,0,1,0,0,0,0,0
御制  ,0,0,0,0,0,0,0,1
防灾  ,0,0,0,0,1,0,0,0
铁锈  ,0,1,0,0,0,0,0,0
黄斑  ,0,1,0,0,0,0,0,0
口福  ,0,0,1,0,0,0,0,0
冷飕飕  ,0,1,0,0,0,0,0,0
牢固  ,0,0,1,0,0,0,0,0
养眼  ,0,0,1,0,0,0,0,0
迅捷  ,0,0,1,0,0,0,0,0
技术  ,0,0,1,0,0,0,0,0
粘性  ,0,0,1,0,0,0,0,0
弹力  ,0,0,1,0,0,0,0,0
家宝  ,0,0,1,0,0,0,0,0
由头  ,0,0,0,0,0,0,0,1
养料  ,0,0,1,0,0,0,0,0
即兴  ,1,0,1,0,0,0,0,0
已故  ,0,0,0,1,0,0,0,0
鉴赏  ,0,0,1,0,0,0,0,0
剖腹  ,0,0,0,1,0,0,0,0
刑场  ,0,0,0,1,1,0,0,0
面无血色  ,0,0,0,0,1,0,0,0
作呕  ,0,1,0,0,0,0,0,0
脱颖而出  ,0,0,1,0,0,0,0,0
鬼怪  ,0,0,0,0,1,0,0,0
阴魂  ,0,0,0,0,1,0,1,0
敬慕  ,0,0,1,0,0,0,0,0
吊慰  ,0,0,0,1,0,0,0,0
尽忠  ,0,0,1,0,0,0,0,0
详实  ,0,0,1,0,0,0,0,0
义气  ,0,0,1,0,1,0,0,0
忠义  ,0,0,1,0,0,0,0,0
冤狱  ,0,0,0,1,0,0,0,0
壮怀  ,0,0,1,0,0,0,0,0
悲剧式  ,0,0,0,1,0,0,0,0
自虐  ,0,0,0,1,1,0,0,0
寻访  ,0,0,0,0,0,0,0,1
目不转睛  ,0,0,1,0,0,0,0,0
声声  ,0,0,1,0,0,0,0,0
鬼门  ,0,0,0,0,1,0,0,0
杂交  ,0,1,0,0,0,0,0,0
发亮  ,0,0,0,0,0,1,0,0
胡涂  ,0,1,0,0,0,0,0,0
墓碑  ,0,0,0,1,0,0,0,0
阴笑  ,0,1,0,0,0,0,0,0
破衣烂衫  ,0,0,0,1,0,0,0,0
污水  ,0,1,0,0,0,0,0,0
心切  ,0,0,0,0,1,0,0,0
直勾勾  ,0,1,0,0,0,0,0,0
气虚  ,0,0,0,0,1,0,0,0
砍下  ,0,0,0,1,0,0,0,0
斑斑点点  ,0,1,0,0,0,0,0,0
自残  ,0,1,0,1,0,0,0,0
暴虐  ,0,1,0,1,0,0,0,0
颠狂  ,0,1,0,0,0,0,0,0
救命  ,0,0,0,1,0,0,0,0
示意  ,0,0,0,0,0,0,0,1
央求  ,0,0,0,1,0,0,0,1
跪倒  ,0,0,0,1,0,0,0,0
拼死  ,0,0,0,1,0,0,0,0
痉挛  ,0,0,0,0,1,0,0,0
周折  ,0,1,0,0,1,0,0,0
翻胃  ,0,1,0,0,0,0,0,0
临死  ,0,0,0,1,0,0,0,0
气绝  ,0,0,0,1,0,0,0,0
盛世  ,0,0,1,0,0,0,0,0
不闻不问  ,0,1,0,0,0,0,0,0
凶狠  ,0,1,0,0,0,0,0,0
恩泽  ,0,0,1,0,0,0,0,0
不得不想想  ,0,0,0,0,1,0,0,0
盛产  ,0,0,1,0,0,0,0,0
腾飞  ,0,0,1,0,0,0,0,0
伪造  ,0,1,0,0,0,0,0,0
欺人  ,0,1,0,0,0,0,1,0
扳回  ,1,0,0,0,0,0,0,1
偏差  ,0,1,0,0,1,0,0,0
叹为观止  ,0,0,1,0,0,1,0,0
透气  ,0,0,1,0,0,0,0,0
保鲜  ,0,0,1,0,0,0,0,0
绝妙  ,0,0,1,0,0,0,0,0
省钱  ,1,0,1,0,0,0,0,0
奋发进取  ,0,0,0,0,0,0,0,1
溶入  ,1,0,1,0,0,0,0,0
力作  ,0,0,1,0,0,0,0,0
爱国主义  ,0,0,1,0,0,0,0,0
将领  ,0,0,1,0,0,0,0,0
只身  ,0,0,0,1,0,0,0,0
不堪回首  ,0,0,0,1,0,0,0,0
翻过  ,1,0,0,0,0,0,0,0
铸就  ,1,0,0,0,0,0,0,0
争光  ,1,0,1,0,0,0,0,0
面向  ,0,0,1,0,0,0,0,0
坚定不移  ,0,0,0,0,0,0,0,1
现代化  ,0,0,1,0,0,0,0,0
闭关锁国  ,0,1,0,0,0,0,0,0
凝聚力  ,0,0,1,0,0,0,0,0
拜访  ,1,0,1,0,0,0,0,0
绰绰有余  ,0,0,1,0,0,0,0,0
赔款  ,0,1,0,0,0,0,0,0
粗浅  ,0,1,0,0,0,0,0,0
无敌手  ,0,0,1,0,0,0,0,0
相形  ,0,0,0,1,0,0,0,0
虎视眈眈  ,0,1,0,0,0,0,0,0
怒骂  ,0,0,0,0,0,0,1,0
误译  ,0,1,0,0,0,0,0,0
打退堂鼓  ,0,0,0,0,1,0,0,0
欢呼声  ,1,0,0,0,0,0,0,0
精悍  ,0,0,1,0,0,0,0,0
嫩草  ,0,0,1,0,0,0,0,0
手艺  ,0,0,1,0,0,0,0,0
粗野  ,0,1,0,0,0,0,0,0
哈哈···  ,1,0,0,0,0,0,0,0
大片  ,0,0,1,0,0,0,0,0
奋进  ,0,0,1,0,0,0,0,0
顾全大局  ,0,0,1,0,0,0,0,0
最早  ,0,0,0,0,0,0,0,0
得救  ,1,0,0,0,0,0,0,1
心花  ,1,0,1,0,0,0,0,0
故人  ,0,0,1,1,0,0,0,0
迎送  ,0,0,0,1,0,0,0,0
大手笔  ,0,0,1,0,0,0,0,0
丰采  ,0,0,1,0,0,0,0,0
惟妙  ,0,0,1,0,0,0,0,0
包含  ,0,0,1,0,0,0,0,0
疲乏  ,0,0,0,0,1,0,0,0
心情好  ,1,0,0,0,0,0,0,0
妙趣横生  ,0,0,1,0,0,0,0,0
鼻祖  ,0,0,1,0,0,0,0,0
润喉  ,0,0,1,0,0,0,0,0
多姿  ,0,0,1,0,0,0,0,0
烟熏火燎  ,0,1,0,0,0,0,0,0
尖厉  ,0,1,0,0,0,0,0,0
发热  ,0,0,1,0,0,0,0,0
凶猛  ,0,1,0,0,0,0,0,0
噪杂  ,0,1,0,0,0,0,0,0
尖叫声  ,0,1,0,0,0,0,0,0
头牌  ,0,0,1,0,0,0,0,0
较真儿  ,0,0,0,0,0,0,1,0
误了  ,0,1,0,0,1,0,0,0
使劲儿  ,0,0,0,0,1,0,0,0
飞天  ,0,0,1,0,0,0,0,0
光滑  ,0,0,1,0,0,0,0,0
厚道人  ,0,0,1,0,0,0,0,0
延长  ,0,0,1,0,0,0,0,0
生猛  ,0,0,1,0,0,1,0,0
优哉游哉  ,0,0,1,0,0,0,0,0
打瞌睡  ,0,0,0,0,1,0,0,0
沉重感  ,0,0,1,0,0,0,0,0
隔绝  ,0,1,0,0,0,0,0,0
受重  ,0,0,1,0,0,0,0,0
打破常规  ,0,0,0,0,0,1,0,0
面善  ,0,0,1,0,0,0,0,0
乐迷  ,0,0,1,0,0,0,0,0
开篇  ,1,0,0,0,0,0,0,0
纽带  ,0,0,1,0,0,0,0,0
雄壮  ,0,0,1,0,0,0,0,0
起伏  ,0,0,1,0,0,0,0,0
中央  ,0,0,0,0,0,0,0,0
传承  ,1,0,1,0,0,0,0,1
亲和力  ,0,0,1,0,0,0,0,0
新一代  ,0,0,1,0,0,0,0,0
积极向上  ,1,0,1,0,0,0,0,1
万岁  ,0,0,1,0,0,0,0,1
客串  ,1,0,0,0,0,0,0,0
装满  ,0,0,1,0,0,0,0,0
好手  ,0,0,1,0,0,0,0,0
八卦  ,0,1,0,0,1,0,0,0
婚宴  ,1,0,0,0,0,0,0,0
猎奇  ,0,0,1,0,0,1,0,1
坏话  ,0,1,0,0,0,0,0,0
黑洞洞  ,0,1,0,0,0,0,0,0
妖气  ,0,1,0,0,0,0,0,0
有趣儿  ,0,0,1,0,0,0,0,0
畅谈  ,1,0,1,0,0,0,0,0
国宝级  ,0,0,1,0,0,0,0,0
两样  ,0,0,0,0,0,1,0,0
杀机  ,0,0,0,0,1,0,0,0
造型艺术  ,0,0,1,0,0,0,0,0
锦衣玉食  ,0,0,1,0,0,0,0,0
杀身之祸  ,0,0,0,0,1,0,0,0
辟邪  ,0,0,1,0,0,0,0,0
千回百转  ,0,0,0,0,1,0,0,0
迷魂阵  ,0,0,0,0,1,0,0,0
真迹  ,0,0,1,0,0,1,0,0
神来之笔  ,0,0,1,0,0,0,0,0
调味剂  ,0,0,1,0,0,0,0,0
熊熊燃烧  ,0,0,0,0,1,0,0,0
灼烧  ,0,0,0,1,1,0,0,0
赔礼道歉  ,0,0,0,1,0,0,0,0
黑店  ,0,1,0,0,0,0,0,0
如期而至  ,1,0,0,0,0,0,0,0
钻石  ,0,0,1,0,0,0,0,0
偷笑  ,1,0,0,0,1,0,0,0
遭人  ,0,0,0,1,0,0,0,0
显著  ,0,0,1,0,1,0,0,0
也想  ,0,0,0,0,0,0,0,1
麻痹  ,0,0,0,1,1,0,0,0
情投意合  ,0,0,1,0,0,0,0,0
步入  ,0,0,0,0,0,0,0,1
精义  ,0,0,1,0,0,0,0,0
讲求  ,0,0,0,0,0,0,0,1
和光同尘  ,0,0,1,0,0,0,0,0
蕴含  ,0,0,1,0,0,0,0,0
国粹  ,0,0,1,0,0,0,0,0
书写  ,1,0,0,0,0,0,0,0
神韵  ,0,0,1,0,0,0,0,0
映照  ,1,0,0,0,0,0,0,0
名义  ,0,0,1,0,0,0,0,0
跳动  ,0,0,1,0,0,0,0,0
和祥  ,0,0,1,0,0,0,0,0
最少  ,0,0,0,0,0,1,0,0
佳绩  ,0,0,1,0,0,0,0,0
烙印  ,0,0,1,0,0,0,0,0
揭晓  ,1,0,0,0,0,0,0,1
夸父逐日  ,0,0,1,0,0,0,0,0
变化莫测  ,0,0,0,0,1,0,0,0
幻灭  ,0,0,0,1,1,0,0,0
麻醉  ,0,0,0,1,1,0,0,0
无望  ,0,0,0,1,0,0,0,0
赌徒  ,0,1,0,0,0,0,0,0
承欢  ,0,0,1,0,0,0,0,0
辛辣  ,0,1,0,1,0,0,0,0
长相  ,0,0,1,1,0,0,0,0
终结  ,1,0,0,1,0,0,0,0
哭喊  ,0,0,0,1,0,0,0,0
苟且  ,0,0,0,1,1,0,0,0
值不  ,0,0,0,0,1,0,0,0
怅惘  ,0,0,0,1,1,0,0,0
曲终  ,0,0,0,1,1,0,0,0
不可企及  ,0,0,0,0,1,0,0,0
易变  ,0,0,0,0,1,0,0,0
纳凉  ,0,0,1,0,0,0,0,0
不依  ,0,0,0,0,1,0,0,0
拮据  ,0,0,0,1,1,0,0,0
紧凑  ,0,0,0,0,0,1,0,0
明月当空  ,0,0,1,0,0,0,0,0
樊笼  ,0,0,0,0,1,0,0,0
羁束  ,0,0,0,0,1,0,0,0
寒意料峭  ,0,0,0,0,1,0,0,0
依依  ,0,0,1,0,0,0,0,0
心心相连  ,0,0,1,0,0,0,0,0
冷冷  ,0,0,0,1,0,0,0,0
烦躁的心  ,0,0,0,0,1,0,0,0
排忧解难  ,1,0,0,0,0,0,0,0
悠哉  ,1,0,0,0,0,0,0,0
一败涂  ,0,0,0,1,1,0,0,0
血盆  ,0,1,0,0,1,0,0,0
恩宠  ,0,0,1,0,0,0,0,0
确实有  ,0,0,1,0,0,0,0,0
真如  ,0,0,1,0,0,0,0,0
妆扮  ,0,0,1,0,0,0,0,0
妆点  ,0,0,1,0,0,0,0,0
动怒  ,0,1,0,0,0,0,0,0
浓妆  ,0,1,0,0,0,0,0,0
雀斑  ,0,1,0,0,0,0,0,0
美丑  ,0,0,1,0,0,0,0,0
容光焕发  ,1,0,1,0,0,0,0,0
生前  ,0,0,0,1,0,0,0,0
婚约  ,0,0,1,0,0,0,0,0
处处  ,0,1,0,0,0,0,0,0
一对对  ,0,0,1,0,0,0,0,0
上天  ,0,0,1,0,0,0,0,0
绝好  ,0,0,1,0,0,0,0,0
大染缸  ,0,1,0,0,0,0,0,0
或多或少  ,1,0,0,0,0,0,0,0
转折  ,0,0,0,0,0,1,0,1
知性  ,0,0,1,0,0,0,0,0
独有  ,0,0,1,0,0,0,0,0
未曾  ,0,0,0,0,0,0,0,1
贤慧  ,0,0,1,0,0,0,0,0
力度  ,0,0,1,0,0,0,0,0
多面体  ,0,0,1,0,0,0,0,0
纸醉  ,1,0,0,0,1,0,0,0
走投无路  ,0,0,0,1,1,0,0,0
怯弱  ,0,0,0,1,0,0,0,0
取胜  ,1,0,0,0,0,0,0,0
欣喜若狂  ,1,0,0,0,0,0,0,0
欢颜  ,0,0,1,0,0,0,0,0
寂寂  ,0,0,0,1,0,0,0,0
我又不忍  ,0,0,0,0,1,0,0,0
空空荡荡  ,0,0,0,0,1,0,0,0
冷光  ,0,0,0,0,1,0,0,0
瑟瑟  ,0,0,0,0,1,0,0,0
逞强  ,0,0,0,0,1,0,0,0
瘙痒  ,0,0,0,0,1,0,0,0
酒窝  ,0,0,1,0,0,0,0,0
撒手  ,0,1,0,1,0,0,0,0
不安份  ,0,0,0,0,1,0,0,0
不三不四  ,0,1,0,0,0,0,0,0
勾搭  ,0,1,0,0,0,0,0,0
大吵  ,0,0,0,0,0,0,1,0
拂袖  ,0,0,0,0,0,0,1,0
污点  ,0,1,0,0,1,0,0,0
一团糟  ,0,0,0,0,1,0,0,0
闪电  ,0,1,0,0,0,1,0,0
丢三忘四  ,0,0,0,0,1,0,0,0
心不  ,0,0,0,0,1,0,0,0
冷冷清清  ,0,0,0,1,0,0,0,0
举目无亲  ,0,0,0,1,0,0,0,0
清清爽爽  ,0,0,1,0,0,0,0,0
呼之欲出  ,0,0,1,0,0,0,0,0
一望  ,0,0,1,0,0,0,0,0
漂漂亮亮  ,0,0,1,0,0,0,0,0
衰败  ,0,0,0,1,1,0,0,0
相安  ,0,0,1,0,0,0,0,0
沸沸  ,1,0,0,0,0,0,0,0
小夜曲  ,0,0,1,0,0,0,0,0
荣归故里  ,1,0,0,0,0,0,0,0
放荡  ,0,0,0,0,1,0,0,0
举头  ,0,0,1,0,0,0,0,0
纵情  ,1,0,0,0,0,0,0,0
故土  ,0,0,1,0,0,0,0,0
个约  ,0,0,1,0,0,0,0,1
童趣  ,1,0,1,0,0,0,0,0
色彩鲜艳  ,0,0,1,0,0,0,0,0
耐用  ,0,0,1,0,0,0,0,0
气急败坏  ,0,0,0,0,1,0,1,0
狗血喷头  ,0,1,0,0,0,0,1,0
一哄而散  ,0,0,0,0,1,0,0,0
缩手缩脚  ,0,0,0,0,1,0,0,0
益虫  ,0,0,1,0,0,0,0,0
形态  ,0,0,1,0,0,0,0,0
清热  ,0,0,1,0,0,0,0,0
壮壮  ,0,0,1,0,0,0,0,0
油然而生  ,1,0,1,0,0,0,0,0
红润  ,0,0,1,0,0,0,0,0
风风火火  ,1,0,1,0,0,0,0,1
苦力  ,0,0,0,1,1,0,0,0
风寒  ,0,0,0,0,1,0,0,0
重伤风  ,0,0,0,0,1,0,0,0
养育之恩  ,0,0,1,0,0,0,0,0
潺潺流水  ,0,0,1,0,0,0,0,0
天人合一  ,0,0,1,0,0,0,0,0
老师  ,0,0,1,0,0,0,0,0
衷心希望  ,0,0,0,0,0,0,0,1
永存  ,0,0,0,0,0,0,0,1
前途无量  ,1,0,0,0,0,0,0,0
富甲一方  ,1,0,0,0,0,0,0,0
我拒  ,0,0,0,0,1,0,0,0
等不及  ,0,0,0,0,1,0,0,0
参天大树  ,0,0,1,0,0,0,0,0
枝繁叶茂  ,0,0,1,0,0,0,0,0
绿荫  ,0,0,1,0,0,0,0,0
坚忍不拔  ,1,0,1,0,0,0,0,0
相偎  ,0,0,1,0,0,0,0,0
闻香  ,0,0,1,0,0,0,0,0
鼎盛  ,0,0,1,0,0,0,0,0
经久不衰  ,0,0,1,0,0,0,0,0
盛传  ,0,0,1,0,0,0,0,0
痛饮  ,0,0,1,0,0,0,0,0
茶圣  ,0,0,1,0,0,0,0,0
小榭轻风  ,0,0,1,0,0,0,0,0
心怡  ,1,0,0,0,0,0,0,0
修饰  ,0,1,1,0,0,0,0,0
香茗  ,0,0,1,0,0,0,0,0
留香  ,1,0,0,0,0,0,0,0
心旷神怡之感  ,1,0,1,0,0,0,0,0
明眸  ,0,0,1,0,0,0,0,0
吃饱喝足  ,1,0,0,0,0,0,0,0
乱发  ,0,0,0,0,1,0,0,0
张灯  ,1,0,0,0,0,0,0,0
喜气  ,1,0,0,0,0,0,0,0
有兰  ,0,0,1,0,0,0,0,0
完美无瑕  ,1,0,1,0,0,0,0,0
妒忌  ,0,1,0,0,1,0,0,0
焚烧  ,0,1,0,1,1,0,0,0
昏昏  ,0,0,0,0,1,0,0,0
心神不定  ,0,0,0,0,1,0,0,0
天冷  ,0,0,0,1,1,0,0,0
天高气爽  ,1,0,0,0,0,0,0,0
丰收  ,1,0,0,0,0,0,0,0
昏黄  ,0,0,0,1,1,0,0,0
枯草  ,0,0,0,0,1,0,0,0
有气  ,0,0,0,1,1,0,0,0
焦黑  ,0,0,0,0,1,0,0,0
转晴  ,1,0,0,0,0,0,0,0
有说  ,1,0,0,0,0,0,0,0
血丝  ,0,0,0,1,1,0,0,0
多此一举  ,0,1,0,0,1,0,0,0
纳罕  ,0,0,0,0,0,0,0,0
驱动  ,0,0,0,1,1,0,0,0
一瞬间  ,0,0,0,0,0,1,0,0
泻下  ,0,0,0,0,0,1,0,0
酿成  ,0,0,0,0,1,0,0,0
可言  ,0,1,0,0,0,0,0,0
清白  ,0,0,1,0,0,0,0,0
人山人海  ,1,0,0,0,1,0,0,0
暖暖秋阳  ,0,0,1,0,0,0,0,0
亮闪闪  ,0,0,1,0,0,0,0,0
君子之  ,0,0,1,0,0,0,0,0
朝朝暮暮  ,0,0,1,0,0,0,0,0
志趣  ,0,0,1,0,0,0,0,0
坦诚相见  ,0,0,1,0,0,0,0,0
帮我  ,0,0,1,0,0,0,0,0
焦头烂额  ,0,0,0,0,1,0,0,0
皱着眉头  ,0,0,0,0,1,0,0,0
校花  ,0,0,1,0,0,0,0,0
有滋味  ,1,0,1,0,0,0,0,0
珍珠  ,0,0,1,0,0,0,0,0
炸开  ,0,0,0,0,1,0,0,0
热烘烘  ,1,0,0,0,0,0,0,0
一轰  ,0,0,0,0,1,0,0,0
雄伟  ,0,0,1,0,0,0,0,0
奇观  ,0,0,1,0,0,0,0,0
长途跋涉  ,0,0,0,0,1,0,0,0
苦差事  ,0,0,0,1,1,0,0,0
稳扎稳打  ,0,0,1,0,0,0,0,0
斗智斗勇  ,0,0,1,0,1,0,0,0
险山  ,0,0,0,0,1,0,0,0
陡坡  ,0,0,0,0,1,0,0,0
晦气  ,0,0,0,1,1,0,0,0
寝食不安  ,0,0,0,0,1,0,0,0
不舍  ,0,0,1,0,0,0,0,0
粗笨  ,0,0,0,0,1,0,0,0
伏案  ,0,0,1,0,0,0,0,0
用功  ,0,0,1,0,0,0,0,1
研读  ,0,0,1,0,0,0,0,0
教诲  ,0,0,1,0,0,0,0,0
博大精深  ,0,0,1,0,0,0,0,0
青灯  ,0,0,0,1,1,0,0,0
熏蒸  ,0,0,0,0,1,0,0,0
超负荷  ,0,0,0,0,1,0,0,0
心无杂念  ,1,0,0,0,0,0,0,0
守望者  ,0,0,1,0,0,0,0,0
够呛  ,0,0,0,0,1,0,0,0
心甘  ,1,0,1,0,0,0,0,0
合算  ,1,0,0,0,0,0,0,0
光润  ,0,0,1,0,0,0,0,0
轻扬  ,0,0,1,0,0,0,0,0
满载  ,1,0,0,0,0,0,0,0
思乡  ,0,0,1,1,1,0,0,1
迫害  ,0,1,0,0,0,0,0,0
致死  ,0,0,0,1,0,0,0,0
冰冰  ,0,0,0,1,0,0,0,0
小儿麻痹症  ,0,0,0,1,0,0,0,0
坏心  ,0,0,0,0,1,0,1,0
犹豫不定  ,0,0,0,0,1,0,0,0
没大没小  ,0,0,0,0,0,0,1,0
想他  ,0,0,1,0,0,0,0,0
面带笑容  ,1,0,0,0,0,0,0,0
辈子  ,0,0,0,0,1,0,0,0
宽恕  ,0,0,0,0,0,0,0,1
暧昧关系  ,0,1,0,0,0,0,0,0
标新立异  ,0,1,0,0,0,0,0,1
百无禁忌  ,0,0,1,0,0,0,0,0
上吊  ,0,1,0,0,0,0,0,0
文学奖  ,0,0,1,0,0,0,0,0
吃嘛嘛香  ,1,0,0,0,0,0,0,0
父亲节  ,1,0,1,0,0,0,0,0
晴空  ,0,0,1,0,0,0,0,0
牵引  ,0,0,1,0,0,0,0,0
开怀  ,1,0,0,0,0,0,0,0
最近  ,0,0,1,0,0,0,0,0
枝繁  ,0,0,1,0,0,0,0,0
郁郁  ,0,0,1,0,0,0,0,0
眉目  ,0,0,1,0,0,0,0,0
省时  ,0,0,1,0,0,0,0,0
口齿  ,0,0,1,0,0,0,0,0
赞不绝口  ,0,0,1,0,0,0,0,0
察言观色  ,0,0,1,0,0,0,0,1
口若悬河  ,0,0,1,0,0,0,0,0
语无  ,0,0,0,0,1,0,0,0
恼火  ,0,0,0,0,1,0,1,0
我失  ,0,0,0,1,1,0,0,0
词穷  ,0,0,0,0,1,0,0,0
俗不可耐  ,0,0,0,0,1,0,1,0
血肉  ,0,0,0,1,1,0,0,0
赡养  ,0,0,1,0,0,0,0,0
好汉  ,0,0,1,0,0,0,0,0
英雄好汉  ,0,0,1,0,0,0,0,0
阴险  ,0,1,0,0,0,0,0,0
收买人心  ,0,1,0,0,0,0,0,0
忠君  ,0,0,1,0,0,0,0,0
衣锦  ,1,0,0,0,0,0,0,0
草寇  ,0,1,0,0,0,0,0,0
大英雄  ,0,0,1,0,0,0,0,0
直肠子  ,0,0,1,0,0,0,0,0
错怪  ,0,0,0,0,1,0,0,0
大功  ,1,0,1,0,0,0,0,0
手刃仇人  ,0,1,0,0,0,0,0,0
战功  ,1,0,1,0,0,0,0,0
佳话  ,0,0,1,0,0,0,0,0
平复  ,0,1,0,0,0,0,0,0
战死  ,0,0,0,1,0,0,0,0
英雄形象  ,0,0,1,0,0,0,0,0
为国为民  ,0,0,1,0,0,0,0,0
大无畏  ,0,0,1,0,0,0,0,0
爱称  ,0,0,1,0,0,0,0,0
邋遢  ,0,0,0,0,1,0,0,0
好香  ,0,0,1,0,0,0,0,0
真幸福  ,1,0,1,0,0,0,0,0
醋意  ,0,0,0,0,1,0,0,0
起劲  ,1,0,0,0,0,0,0,0
砰然  ,0,0,0,0,0,1,0,0
情迷  ,0,0,1,0,0,0,0,0
亡国  ,0,1,0,1,1,0,0,0
悼词  ,0,0,0,1,0,0,0,0
比翼  ,0,0,1,0,0,0,0,0
相得益彰  ,1,0,1,0,0,0,0,0
小酌  ,0,0,1,0,0,0,0,0
荒淫无度  ,0,1,0,0,0,0,0,0
昏君  ,0,1,0,0,0,0,0,0
弱不禁风  ,0,0,0,1,1,0,0,0
文才  ,0,0,1,0,0,0,0,0
天之骄子  ,0,0,1,0,0,0,0,0
贪生怕死  ,0,1,0,0,0,0,0,0
软禁  ,0,0,0,1,1,0,0,0
忧苦  ,0,0,0,1,1,0,0,0
心力  ,0,0,0,1,1,0,0,0
不如归去  ,0,0,0,1,0,0,0,0
文采  ,0,0,1,0,0,0,0,0
凄恻  ,0,0,0,1,0,0,0,0
天昏地暗  ,0,0,0,0,1,0,0,0
干净利落  ,0,0,1,0,0,0,0,0
侍侯  ,0,0,1,0,0,0,0,0
喝茶  ,0,0,1,0,0,0,0,0
故交  ,0,0,1,0,0,0,0,0
对酌  ,1,0,0,0,0,0,0,0
娇嗔  ,0,0,1,0,0,0,0,0
凌迟  ,0,0,0,1,0,0,0,0
过量  ,0,1,0,0,0,0,0,0
假酒  ,0,1,0,0,0,0,0,0
误服  ,0,1,0,1,0,0,0,0
毒汁  ,0,1,0,0,0,0,0,0
耕耘  ,0,0,1,0,0,0,0,1
小子  ,0,1,0,0,0,0,0,0
删除  ,0,1,0,0,0,0,0,0
不堪入目  ,0,1,0,0,0,0,0,0
出主意  ,0,0,0,0,0,0,0,1
骂人  ,0,1,0,0,0,0,1,0
较劲  ,0,1,0,0,0,0,0,0
精疲力尽  ,0,1,0,1,0,0,0,0
双规  ,0,1,0,0,0,0,0,0
奖金  ,0,0,1,0,0,0,0,0
无形刀  ,0,0,0,0,1,0,0,0
要知道  ,0,1,0,0,1,0,0,0
欢欣鼓舞  ,1,0,0,0,0,0,0,0
挤满  ,0,0,0,0,1,0,0,0
沾亲带故  ,0,1,0,0,0,0,0,0
天罗地网  ,0,0,0,0,1,0,0,0
大做文章  ,0,1,0,0,0,0,0,0
